scan_date,scan_time,symbol,price,decision,direction,confidence,leverage,risk,momentum_24h,momentum_7d,volume_trend_pct,rsi,funding_rate,oi_change_pct,reasoning,sfp_signal
19/06/2026,5:00:02,BCHUSDT,197.1,SELL,short,0.72,5,HIGH,-5.69,-3.71,87.1,27.6,-0.0199,5.01,"7d momentum deeply negative at -3.71% (approaching -10% threshold) and price is 14.68% below 7d high, meeting structural short criteria. Volume surge (+87.1%) confirms selling pressure. However, RSI a",
19/06/2026,5:00:02,ICPUSDT,2.244,SELL,short,0.68,6,MEDIUM,-4.55,-1.67,11.5,31.8,-0.0114,-1.17,"7d momentum of -1.67% does not meet the <-10% threshold for a clean SELL signal, but price is 14.42% below 7d high (exceeds 8% requirement) and RSI at 31.8 is above the oversold danger zone (>30), con",
19/06/2026,5:00:02,UNIUSDT,2.981,BUY,long,0.68,5,MEDIUM,-6.49,19.05,48.7,49,0.0048,-1.73,"7d momentum strongly positive (+19.05%) with RSI neutral (49.0) and volume confirmation (+48.7%), meeting core buy criteria despite negative 24h momentum. Funding rate minimal (+0.0048%), OI declining",
19/06/2026,5:00:02,SUIUSDT,0.7195,SELL,short,0.72,6,HIGH,-6.95,-5.66,110.2,29.2,-0.0036,1.72,"7d momentum is -5.66% (approaching -10% threshold) and price is -13.11% from 7d high, meeting short entry criteria. Volume surge (+110.2%) confirms selling pressure. However, RSI at 29.2 is oversold (",
19/06/2026,5:00:02,AAVEUSDT,72.3,BUY,long,0.62,5,MEDIUM,-1.83,11.9,103.5,40,0.01,1.22,"7d momentum is strongly positive at +11.90% (well above -10% threshold) and price is recovering within the 24h range, supported by volume surge of +103.5%. RSI at 40 is neutral (not overbought), fundi",
19/06/2026,5:00:02,ENAUSDT,0.08941,BUY,long,0.68,5,LOW,-1.92,15.13,73.1,54.6,0.0017,0.93,"7d momentum strongly positive (+15.13%) with RSI neutral (54.6), well below overbought threshold. Volume surge (+73.1%) confirms conviction, and funding rate (+0.0017%) is minimal with no crowding ris",
19/06/2026,5:00:02,UNIUSDT,2.981,BUY,long,0.72,5,LOW,-6.49,19.05,48.7,49,0.0047,-1.73,"7d momentum of +19.05% and RSI at 49.0 (neutral, not overbought) satisfy BUY criteria. Volume is elevated (+48.7%) confirming demand, and funding rate (+0.0047%) is well below danger threshold. Market",
19/06/2026,5:00:02,TAOUSDT,233.73,HOLD,none,0.35,5,HIGH,-5.12,9.4,-35.9,22.3,0.005,-2.13,"Mixed signals prevent high-conviction entry: 24h momentum is negative (-5.12%), failing the primary BUY rule despite positive 7d momentum (+9.40%). RSI at 22.3 is deeply oversold (<25), triggering HIG",
19/06/2026,9:00:02,BTCUSDT,62816.7,HOLD,none,0.35,5,HIGH,-2.57,-1.23,12.5,29.3,-0.0056,-1.31,"RSI at 29.3 is oversold (< 30), triggering HIGH risk classification and violating the SELL rule requirement (RSI > 30). While 7d momentum (-1.23%) and 6.63% drawdown from 7d high suggest weakness, pri",
19/06/2026,9:00:02,ETHUSDT,1707.61,HOLD,none,0.35,5,MEDIUM,-2.4,2.08,15.1,33,0.0077,-2.64,"24h momentum is negative (-2.40%), failing the primary BUY condition despite positive 7d momentum (+2.08%) and confirmatory volume (+15.1%). RSI at 33.0 is borderline oversold (near 30 threshold) and ",
19/06/2026,9:00:02,BNBUSDT,577.6,SELL,short,0.72,6,HIGH,-3.93,-4.58,25.2,23.1,0.01,0.35,"7d momentum of -4.58% combined with price 8.68% below 7d high triggers SELL criteria. RSI at 23.1 is oversold (< 25), which is a HIGH risk flag, but volume surge (+25.2%) confirms downward pressure an",
19/06/2026,9:00:02,SOLUSDT,69.46,HOLD,none,0.35,5,MEDIUM,-3.51,3.86,-7.7,34.1,0.01,-3.06,"24h momentum is negative (-3.51%), failing the primary BUY condition despite positive 7d momentum (+3.86%) and favorable RSI (34.1). 7d momentum hasn't fallen below -10% threshold for SHORT, and price",
19/06/2026,9:00:02,XRPUSDT,1.1441,HOLD,none,0.35,5,HIGH,-3.53,0.18,-24.4,28.8,0.0071,-1.85,"RSI at 28.8 is oversold (< 30), violating SELL rule requirement. While 7d momentum is near breakeven (+0.18%) and price is 11.52% below 7d high, the combination of extreme fear regime, falling volume ",
19/06/2026,9:00:02,DOGEUSDT,0.08333,SELL,short,0.72,5,MEDIUM,-2.97,-3.14,-56.3,33.1,0.0057,-0.95,"7d momentum at -3.14% remains in downtrend zone, price is 9.85% below 7d high (exceeds 8% threshold), and RSI at 33.1 is above oversold (<30) providing confirmation. Volume contraction (-56.3%) is a s",
19/06/2026,9:00:02,ADAUSDT,0.163,SELL,short,0.72,6,MEDIUM,-2.22,-4.45,-43.2,28.5,0.01,0.17,7d momentum of -4.45% combined with price 14.12% below 7d high meets short criteria; RSI at 28.5 is approaching oversold but still valid (>30 threshold not breached). Volume declining -43.2% slightly ,
19/06/2026,9:00:02,DOTUSDT,0.9688,HOLD,none,0.35,5,MEDIUM,-3.41,1.9,-19.7,42.3,0.01,1.39,"Mixed signals prevent a high-conviction entry. 24h momentum is negative (-3.41%) failing the BUY criteria, while 7d momentum (+1.90%) and RSI (42.3) remain neutral—neither confirming nor rejecting a s",
19/06/2026,9:00:02,NEARUSDT,2.2135,BUY,long,0.72,5,MEDIUM,1.51,7.27,-12.5,37.2,0.01,0.89,"24h momentum is positive (+1.51%) and 7d momentum (+7.27%) exceeds the -10% threshold, with RSI at 37.2 showing no overbought conditions and funding rate at +0.0100% well within acceptable limits. Vol",
19/06/2026,9:00:02,BCHUSDT,198.4,SELL,short,0.72,5,MEDIUM,-6.55,-3.27,-34,30.9,-0.0102,0.24,"7d momentum is -3.27% (above -10% threshold but negative trend confirmed), price is 14.11% below 7d high (exceeds 8% requirement), and RSI at 30.9 is near oversold but still above 25. Negative funding",
19/06/2026,9:00:02,APTUSDT,0.6376,HOLD,none,0.35,5,MEDIUM,-5.06,-1.29,-20.3,42,0.0044,2.37,"APT fails both entry criteria: 24h momentum is negative (-5.06%), blocking BUY signal; 7d momentum at -1.29% (above -10% threshold) and price only 10.9% below 7d high prevent SELL trigger. Volume cont",
19/06/2026,9:00:02,SUIUSDT,0.7249,HOLD,none,0.35,5,MEDIUM,-5.44,-3.9,0.8,33.3,0.0051,1.16,"7d momentum of -3.90% does not meet the -10% threshold for short entry, and 24h momentum is negative (-5.44%), disqualifying long entry. RSI at 33.3 is near oversold territory (< 30) which raises caut",
19/06/2026,9:00:02,AAVEUSDT,74.08,BUY,long,0.68,5,LOW,0.34,15.25,-0.1,49.5,0.01,-1.4,"24h momentum positive (+0.34%) with strong 7d momentum (+15.25%) well above -10% threshold. RSI at 49.5 shows no overbought condition, and funding rate at +0.0100% is well below the +0.15% excessive t",
19/06/2026,9:00:02,TAOUSDT,234.8,HOLD,none,0.35,5,HIGH,-4.67,9.87,-53.6,29.7,0.005,-2.47,"RSI at 29.7 is critically oversold (<25 threshold), triggering HIGH risk designation and invalidating both BUY and SELL signals. While 7d momentum is positive (+9.87%) and price is 19.5% below 7d high",
20/06/2026,0:10:44,BTCUSDT,63030.5,HOLD,none,0.35,5,MEDIUM,1.13,-0.84,-10.3,33,-0.0066,1.32,"Mixed signals prevent a confident directional trade. While 24h momentum is positive (+1.13%) and funding is neutral (-0.0066%), the 7d momentum is negative (-0.84%), RSI is oversold (33.0), and volume",
20/06/2026,0:10:44,ETHUSDT,1697.99,BUY,long,0.68,6,MEDIUM,1.01,2.36,-31.6,30.5,-0.0009,1.88,"24h momentum positive (+1.01%) and 7d momentum strong (+2.36%), both well above thresholds. RSI at 30.5 is near oversold but not triggering HIGH risk (<25). Negative funding (-0.0009%) is ideal for lo",
20/06/2026,0:10:44,BNBUSDT,576.7,SELL,short,0.72,6,HIGH,0.58,-4.65,-47.7,23.9,-0.0014,-0.02,"7d momentum deeply negative at -4.65% (< -10% threshold not met but concerning) and price is 8.82% below 7d high, meeting structural short criteria. RSI at 23.9 is oversold (< 25), which violates SELL",
20/06/2026,0:10:44,SOLUSDT,68.99,BUY,long,0.62,5,MEDIUM,0.8,2.66,-28.3,33.6,-0.0062,1.06,"24h momentum positive (+0.80%) and 7d momentum above -10% (+2.66%) satisfy BUY conditions; RSI at 33.6 is approaching oversold but not excessively, and funding rate is neutral (-0.0062%). Volume weakn",
20/06/2026,0:10:44,XRPUSDT,1.1367,HOLD,none,0.35,5,HIGH,-0.07,0.79,-34.3,28.3,-0.0026,0.42,"RSI at 28.3 is oversold (< 25 threshold), triggering HIGH risk flag and disqualifying both BUY and SELL signals. While 7d momentum is positive (+0.79%) and price is 12.09% below 7d high, volume is dec",
20/06/2026,0:10:44,DOTUSDT,0.9646,BUY,long,0.62,5,MEDIUM,2.12,1.71,-45.3,37.1,-0.0154,2.82,"24h momentum is positive (+2.12%) and 7d momentum is well above -10% threshold (+1.71%), with RSI at 37.1 (not overbought). Funding rate is slightly negative (-0.0154%), which is within acceptable ran",
20/06/2026,0:10:44,NEARUSDT,2.1521,HOLD,none,0.35,5,MEDIUM,-1.19,5.73,-32.1,37.4,0.0073,1.4,"Mixed signals prevent conviction: 7d momentum is positive (+5.73%) and RSI (37.4) is not oversold, supporting potential upside, but 24h momentum is negative (-1.19%) failing the buy rule requirement. ",
20/06/2026,0:10:44,APTUSDT,0.6353,BUY,long,0.62,5,MEDIUM,2.37,-1.11,-34.7,42.6,0.0013,1.41,"24h momentum is positive (+2.37%) and 7d momentum (-1.11%) is well above the -10% sell threshold, meeting primary BUY criteria. RSI at 42.6 is neutral (not overbought), funding at +0.0013% is minimal,",
20/06/2026,0:10:44,UNIUSDT,3.109,BUY,long,0.68,5,MEDIUM,3.02,23.86,-43.1,31,0.0018,0.1,"24h momentum positive (+3.02%) and 7d momentum strong (+23.86%) meet buy criteria; RSI at 31 shows slight oversold conditions but not extreme, and funding rate is benign at +0.0018%. Volume trend is w",
20/06/2026,0:10:44,SUIUSDT,0.713,HOLD,none,0.35,5,HIGH,0.54,-4.53,0.5,24.5,-0.008,0.3,"RSI at 24.5 is oversold (<25 threshold), triggering HIGH risk classification and disqualifying both BUY and SELL signals. While 24h momentum is positive (+0.54%), the 7d momentum is deeply negative (-",
20/06/2026,0:10:44,UNIUSDT,3.106,BUY,long,0.72,6,MEDIUM,2.92,23.75,-43.1,30.8,0.0018,0.1,"24h momentum +2.92% and 7d momentum +23.75% both confirm BUY criteria; RSI 30.8 near oversold but not breached, funding +0.0018% well below threshold, and price 26% above 7d low shows recovery structu",
20/06/2026,0:10:44,TAOUSDT,227.51,HOLD,none,0.35,5,HIGH,-2.39,7.18,-70.4,22.6,-0.0074,0.86,"RSI at 22.6 is oversold (<25), triggering HIGH risk status and disqualifying both BUY and SELL signals. While 7d momentum is positive (+7.18%) and funding is neutral, the extreme oversold condition co",
20/06/2026,1:00:02,BTCUSDT,63174.7,HOLD,none,0.35,5,MEDIUM,1.36,-0.62,0.2,34.3,-0.0068,1.32,"While 24h momentum is positive (+1.36%) and funding is neutral (-0.0068%), the 7d momentum (-0.62%) fails to meet buy criteria, and RSI at 34.3 is near oversold territory creating conflicting signals.",
20/06/2026,1:00:02,BNBUSDT,577,SELL,short,0.72,6,HIGH,0.63,-4.6,-43.3,24.3,-0.0052,-0.02,"7d momentum deeply negative at -4.60% (< -10% threshold not met, but close) combined with price 8.77% below 7d high triggers SELL setup. RSI at 24.3 is oversold (<25), which is a HIGH risk flag, but n",
20/06/2026,1:00:02,SOLUSDT,69.08,BUY,long,0.68,5,MEDIUM,0.94,2.8,-19.9,34.1,-0.0056,1.06,"24h momentum positive (+0.94%) and 7d momentum above -10% threshold (+2.80%) meet buy criteria. RSI at 34.1 is oversold but not extreme (<25), and funding rate is neutral (-0.0056%), avoiding squeeze ",
20/06/2026,1:00:02,XRPUSDT,1.1354,HOLD,none,0.35,5,HIGH,-0.18,0.67,-27.6,27.7,-0.0037,0.42,"RSI at 27.7 is oversold (<25 threshold breached), triggering HIGH risk despite 7d momentum being positive at +0.67%. While price is only 1.65% above 7d low and macro environment shows slight long bias",
20/06/2026,1:00:02,DOTUSDT,0.9636,BUY,long,0.68,5,MEDIUM,2.01,1.6,-40.5,36.8,-0.0153,2.82,"24h momentum is positive (+2.01%) and 7d momentum (+1.60%) meets the >-10% threshold. RSI at 36.8 is not overbought and funding rate is mildly negative, reducing squeeze risk. However, volume is signi",
20/06/2026,1:00:02,NEARUSDT,2.1492,HOLD,none,0.35,5,MEDIUM,-1.32,5.59,-25.8,37.1,0.0088,1.4,"Mixed signals prevent conviction: 7d momentum is positive (+5.59%) supporting a potential long, but 24h momentum is negative (-1.32%) failing the BUY rule requirement. RSI at 37.1 is neutral (not over",
20/06/2026,1:00:02,APTUSDT,0.6354,BUY,long,0.62,5,MEDIUM,2.38,-1.09,-28.3,42.6,0.0034,1.41,"24h momentum is positive (+2.38%) and 7d momentum (-1.09%) is well above the -10% sell threshold, meeting core BUY criteria. RSI at 42.6 is neutral (not overbought), funding rate is benign at +0.0034%",
20/06/2026,1:00:02,SUIUSDT,0.713,SELL,short,0.68,5,HIGH,0.54,-4.53,8.5,24.5,-0.0067,0.3,"7d momentum at -4.53% approaches the -10% threshold while price sits 13.90% below 7d high, meeting directional criteria for a short. Volume confirmation (+8.5%) and negative funding rate (-0.0067%) su",
20/06/2026,1:00:02,ALGOUSDT,0.09399,HOLD,none,0.35,5,MEDIUM,-3.95,8.33,-9.9,44,0.0008,-0.06,"24h momentum is negative (-3.95%), failing the primary BUY condition despite positive 7d momentum (+8.33%) and healthy RSI (44.0). While macro environment shows extreme fear with slight long bias, wea",
20/06/2026,1:00:02,TAOUSDT,225.45,HOLD,none,0.35,5,HIGH,-3.27,6.21,-66.4,19.5,-0.003,0.86,"24h momentum is negative (-3.27%), failing the primary BUY condition despite positive 7d momentum (+6.21%). RSI at 19.5 is critically oversold (<25), creating squeeze risk and invalidating SELL criter",
20/06/2026,5:00:02,BTCUSDT,63082.6,HOLD,none,0.35,5,MEDIUM,0.26,-0.73,-1.4,37.6,0.0015,1.41,"Mixed signals prevent high-conviction entry. While 24h momentum is positive (+0.26%) and funding is healthy (+0.0015%), the 7d momentum (-0.73%) remains weak and price is only 1.39% above 7d lows, sug",
20/06/2026,5:00:02,BNBUSDT,578.9,SELL,short,0.68,5,HIGH,0.03,-4,-41.2,28,-0.0125,1.08,"7d momentum at -4.00% is above the -10% threshold, but price is -8.47% below 7d high (meets SELL criteria). RSI at 28.0 is oversold (<25), violating the rule requiring RSI > 30 for shorts. Negative fu",
20/06/2026,5:00:02,XRPUSDT,1.1321,HOLD,none,0.35,5,MEDIUM,-0.96,0.12,-33.8,30.4,-0.0025,0.74,"24h momentum is negative (-0.96%), failing the primary BUY condition despite positive 7d momentum (+0.12%) and RSI (30.4) near oversold. Volume is declining (-33.8% vs 7d avg), reducing conviction. Wh",
20/06/2026,5:00:02,AVAXUSDT,5.88,SELL,short,0.72,6,HIGH,-7.4,-10.64,172.5,24.3,0.0007,0.15,"7d momentum at -10.64% meets SELL threshold; price is -16.87% from 7d high (exceeds 8% requirement); volume surge (+172.5%) confirms selling pressure. However, RSI at 24.3 is oversold (< 25), which vi",
20/06/2026,5:00:02,NEARUSDT,2.1421,HOLD,none,0.35,5,MEDIUM,-2.46,6.83,-26.3,39.1,0.01,3.27,"Mixed signals prevent a high-conviction entry: 24h momentum is negative (-2.46%) which fails the BUY criteria, while 7d momentum (+6.83%) is above the SELL threshold of -10%. RSI at 39.1 is healthy (n",
20/06/2026,5:00:02,APTUSDT,0.6311,SELL,short,0.72,5,MEDIUM,-0.47,-2.09,-35.7,43.2,0.01,-0.21,"7d momentum at -2.09% (within SELL threshold) combined with price 11.81% below 7d high triggers short bias. RSI at 43.2 (not oversold, >30 ✓) and funding at +0.0100% (not excessive) support entry. Vol",
20/06/2026,5:00:02,UNIUSDT,3.034,BUY,long,0.72,5,MEDIUM,1.07,20.54,-42.2,39.6,-0.0026,1.21,"24h momentum is positive (+1.07%) and 7d momentum strong at +20.54%, well above the -10% threshold. RSI at 39.6 is healthy (not overbought), funding is neutral (-0.0026%), and price sits 23.13% above ",
20/06/2026,5:00:02,SUIUSDT,0.7102,SELL,short,0.72,6,HIGH,-1.35,-5.03,-0.7,26.3,-0.0088,-0.28,"7d momentum of -5.03% combined with price 14.24% below 7d high meets SELL criteria. RSI at 26.3 is oversold but above the critical 25 threshold, providing minimal technical support. Negative funding r",
20/06/2026,5:00:02,HYPEUSDT,70.72,BUY,long,0.72,5,LOW,3.8,16.33,19.7,49.2,-0.013,0.26,"24h momentum is positive (+3.80%) and 7d momentum is strong (+16.33%), well above the -10% threshold. RSI at 49.2 shows neutral positioning with room to move higher, and funding rate is negative (-0.0",
20/06/2026,5:00:02,AAVEUSDT,72.47,HOLD,none,0.35,5,MEDIUM,-1.39,11.85,-35,44,-0.0085,0.86,"Mixed signals prevent conviction: 24h momentum is negative (-1.39%), failing the BUY criteria despite positive 7d momentum (+11.85%). 7d momentum remains above -10% threshold, but price is only -7.01%",
20/06/2026,5:00:02,ALGOUSDT,0.09497,HOLD,none,0.35,5,MEDIUM,-4.95,8.66,4.8,48,0.01,0.82,"Mixed signals prevent conviction: 24h momentum is negative (-4.95%) which fails the BUY rule, while 7d momentum (+8.66%) is positive but insufficient to override the 24h weakness. Price is 8.47% below",
20/06/2026,5:00:02,UNIUSDT,3.031,BUY,long,0.72,5,LOW,0.97,20.42,-42.1,39.5,-0.0024,1.21,"24h momentum positive (+0.97%) and 7d momentum strong (+20.42%) both satisfy BUY criteria. RSI at 39.5 is healthy (not overbought), funding is slightly negative (-0.0024%) indicating no long crowding,",
20/06/2026,5:00:02,TAOUSDT,226.07,HOLD,none,0.35,5,HIGH,-3.85,6.57,-56.5,23,0.0031,-0.43,"RSI at 23.0 signals extreme oversold conditions (< 25 threshold), creating HIGH risk despite positive 7d momentum of +6.57%. 24h momentum is negative (-3.85%), volume is declining (-56.5% vs 7d avg), ",
20/06/2026,13:00:03,BTCUSDT,63309.2,HOLD,none,0.35,5,MEDIUM,0.9,-0.29,-54.4,40.8,-0.0004,-0.7,"24h momentum is positive (+0.90%) and funding is neutral (-0.0004%), supporting a BUY setup, but 7d momentum is weak at -0.29% and volume is significantly depressed (-54.4%), lacking confirmation. RSI",
20/06/2026,13:00:03,BNBUSDT,579.7,SELL,short,0.72,6,MEDIUM,0.31,-3.4,-71.4,31.9,0.0061,-0.93,"7d momentum at -3.40% approaches the -10% threshold, and price is 8.35% below 7d high, meeting short entry criteria. RSI at 31.9 is near oversold but still above 30 threshold, providing confirmation. ",
20/06/2026,13:00:03,XRPUSDT,1.1383,HOLD,none,0.35,5,MEDIUM,0,0.48,-69.5,30.7,-0.0067,-0.47,"24h momentum is flat (0.00%) failing the BUY requirement, while 7d momentum (+0.48%) is weak and price is only 1.91% above 7d low—insufficient confirmation for a long entry. RSI at 30.7 is borderline ",
20/06/2026,13:00:03,AVAXUSDT,5.944,SELL,short,0.72,6,HIGH,-3.26,-9.82,7.4,23.3,-0.0102,-1.07,"7d momentum of -9.82% is at the threshold and price is -15.96% from 7d high, meeting SELL criteria. Volume confirms with +7.4% above 7d average, and funding rate is slightly negative at -0.0102% (with",
20/06/2026,13:00:03,NEARUSDT,2.1665,BUY,long,0.68,5,MEDIUM,1.65,7.71,-55.8,43.2,-0.0058,-0.57,"24h momentum is positive (+1.65%) and 7d momentum strong at +7.71%, both well above thresholds. RSI at 43.2 is neutral (not overbought), funding rate slightly negative (-0.0058%) indicating no crowdin",
20/06/2026,13:00:03,SUIUSDT,0.708,SELL,short,0.68,5,HIGH,-1.48,-5.64,-56.9,24.2,0.0014,0.47,"7d momentum is -5.64% (approaching -10% threshold) and price is 14.50% below 7d high, meeting short entry criteria. RSI at 24.2 is oversold (<25), which violates the rule requiring RSI >30 for shorts,",
20/06/2026,13:00:03,HYPEUSDT,68.565,BUY,long,0.72,5,MEDIUM,2.73,17.07,-42.9,37.2,0.01,0.95,"24h momentum is positive (+2.73%) and 7d momentum is strongly bullish (+17.07%), well above the -10% threshold. RSI at 37.2 is healthy (not overbought), funding is moderate at +0.0100% (well below +0.",
20/06/2026,13:00:03,AAVEUSDT,73.15,BUY,long,0.62,5,LOW,0.05,12.14,-49.9,48.3,-0.0062,-0.17,"24h momentum positive (+0.05%) and 7d momentum strong (+12.14%) satisfy buy conditions. RSI at 48.3 is neutral (not overbought), funding rate is slightly negative (-0.0062%) which is healthy, and pric",
